Date,Open,High,Low,Close,Adj Close,Volume
04/03/2013,49.73,50.490002,49.583332,50.423332,49.699913,1017000
05/03/2013,50.793331,51.233334,50.666668,51.076668,50.343876,1771200
06/03/2013,51.529999,51.529999,51.169998,51.493332,50.754574,1871100
07/03/2013,51.5,51.593334,51.316666,51.456669,50.718422,1260900
08/03/2013,51.503334,51.923332,51.349998,51.886665,51.142258,1356300
11/03/2013,51.990002,52.033333,51.823334,52.033333,51.286823,821700
12/03/2013,52.033333,52.236668,51.790001,52.226665,51.477375,1001100
13/03/2013,52.169998,52.193333,51.806667,52.036667,51.290112,1435500
14/03/2013,52.169998,52.333332,52.043331,52.323334,51.572666,1382400
15/03/2013,52.416668,52.416668,51.903332,51.963333,51.217831,606300
18/03/2013,51.34,51.866669,51.023335,51.636665,50.895855,1297800
19/03/2013,51.803333,52.026669,51.240002,51.526669,50.78743,1731900
20/03/2013,51.68,52.193333,51.68,52.016666,51.270397,1054200
21/03/2013,51.919998,52,51.473331,51.663334,50.922134,1110900
22/03/2013,51.483334,52.036667,51.483334,52.029999,51.283531,1084200
25/03/2013,52.233334,52.253334,51.470001,51.696667,50.954983,1085400
26/03/2013,51.973331,52.110001,51.633331,51.883331,51.138973,514200
27/03/2013,51.786667,52.603333,51.463333,52.59,51.835503,1120500
28/03/2013,52.656666,53.396667,52.633331,53.310001,52.545166,1846200
01/04/2013,53.503334,53.75,52.916668,53.186668,52.423607,1175700
02/04/2013,53.619999,54.253334,53.376667,54.063332,53.287689,2303700
03/04/2013,54.486668,54.486668,52.843334,53.16,52.397316,1919100
04/04/2013,53.333332,53.633331,52.91,53.393333,52.627319,1101000
05/04/2013,52.943333,53.373333,52.393333,53.313332,52.548454,1552500
08/04/2013,53.403332,53.450001,52.853333,53.450001,52.683163,790800
09/04/2013,53.703335,53.966667,53.393333,53.650002,52.880291,975600
10/04/2013,53.903332,55.099998,53.869999,55.099998,54.309494,1593300
11/04/2013,55.32,55.996666,55.233334,55.810001,55.009315,2026200
12/04/2013,55.623333,56.419998,55.616669,56.400002,55.590843,2768700
15/04/2013,56.336666,56.446667,54.796665,54.893333,54.105789,2168400
16/04/2013,55.696667,55.986668,55.006668,55.98,55.17688,2065500
17/04/2013,55.966667,55.966667,54.73,55.706669,54.907455,1979400
18/04/2013,55.933334,55.939999,54.470001,54.983334,54.1945,1852200
19/04/2013,56.373333,57.560001,56.026669,57.526669,56.70134,4014300
22/04/2013,57.993332,58.126667,57.529999,57.990002,57.158035,2312100
23/04/2013,58.333332,59.023335,57.833332,58.259998,57.424156,3558900
24/04/2013,57.856667,57.873333,56.5,56.556667,55.745262,4364400
25/04/2013,57.123333,57.75,56.873333,57.713333,56.88533,4272000
26/04/2013,57.880001,58.166668,57.333332,57.709999,56.882042,1326600
29/04/2013,58,58.203335,57.666668,57.823334,56.993755,2318100
30/04/2013,57.740002,57.853333,56.816666,57.436668,56.612644,1976100
01/05/2013,57.52,58.053333,56.936668,57.056667,56.238094,2282700
02/05/2013,57.476665,58.266666,57.356667,57.996666,57.164608,1366200
03/05/2013,58.936668,59.68,58.790001,58.873333,58.02869,2589000
06/05/2013,59.153332,59.203335,58.336666,58.650002,57.808559,1464000
07/05/2013,58.966667,58.966667,58.060001,58.173332,57.338734,1890900
08/05/2013,58.366669,58.653332,57.84,58.259998,57.424156,2121600
09/05/2013,58.166668,58.700001,58.166668,58.296665,57.460297,1160100
10/05/2013,58.533333,60.023335,58.296665,60.006668,59.14576,1305000
13/05/2013,60.006668,61.093334,59.786667,61.013332,60.137993,2946900
14/05/2013,61.073334,62.113335,61.033333,62.060001,61.16964,3849300
15/05/2013,62.060001,62.326668,60.956669,61.34,60.459965,1950600
16/05/2013,61.653332,61.653332,59.773335,60.076668,59.21476,2446200
17/05/2013,60.426666,60.700001,59.916668,60.669998,59.799583,1480800
20/05/2013,60.776669,60.996666,59.806667,59.919998,59.060352,2694600
21/05/2013,60.033333,60.733334,59.786667,60.513332,59.645168,1773000
22/05/2013,60.756668,62.133331,59.753334,60.326668,59.461178,3194700
23/05/2013,59.5,60.743332,58.330002,60.423332,59.556454,2391900
24/05/2013,60.296665,60.313332,59.643333,60.246666,59.38232,1619100
28/05/2013,61.16,61.653332,60.553333,61.009998,60.134701,1656900
29/05/2013,60.616669,60.766666,59.84,60.356667,59.490749,1295400
30/05/2013,60.496666,61.356667,60.27,61.076668,60.200424,1423500
31/05/2013,61.043331,61.189999,59.833332,59.833332,58.974922,1758300
03/06/2013,59.853333,59.919998,57.686668,59.143333,58.294823,4434300
04/06/2013,59.23,59.450001,57.766666,58.07,57.236877,2481000
05/06/2013,57.799999,58.68,56.403332,56.753334,55.939106,6094500
06/06/2013,56.706669,58.453335,56.706669,58.393333,57.555573,3132900
07/06/2013,58.763332,59.796665,58.676666,59.73,58.873062,2424600
10/06/2013,60.099998,60.099998,58.996666,59.426666,58.574089,1140300
11/06/2013,58.966667,60.036667,58.509998,59.466667,58.613514,1927800
12/06/2013,59.849998,60.009998,58.110001,58.143333,57.309166,2491500
13/06/2013,58.066666,59.083332,57.720001,58.943333,58.097691,1650300
14/06/2013,58.943333,59.106667,58.27,58.563332,57.723137,1459200
17/06/2013,58.966667,59.186668,57.84,58.063332,57.23032,1905600
18/06/2013,57.993332,59.006668,57.843334,58.849998,58.005692,2017200
19/06/2013,58.889999,59.016666,57.653332,57.673332,56.845913,1437300
20/06/2013,57.080002,57.080002,55.676666,55.973331,55.170303,4209300
21/06/2013,56.290001,56.803333,55.163334,56.196667,55.390423,3719100
24/06/2013,55.473331,56.513332,54.713333,55.990002,55.186733,3764700
25/06/2013,56.889999,56.889999,55.793331,56.213333,55.406845,2513100
26/06/2013,56.773335,57.966667,56.686668,57.673332,56.845913,2930400
27/06/2013,58.316666,58.419998,57.709999,58.130001,57.31987,1692300
28/06/2013,57.939999,58.529999,57.816666,57.959999,57.152252,1439400
01/07/2013,59.376667,60.616669,59.333332,59.419998,58.591892,4547400
02/07/2013,59.666668,59.84,59.290001,59.619999,58.789112,1630500
03/07/2013,59.130001,59.853333,59.07,59.583332,58.752945,1239900
05/07/2013,60.369999,60.740002,59.876667,60.740002,59.893501,2269500
08/07/2013,61.266666,61.266666,60.279999,60.48,59.637127,1673100
09/07/2013,60.843334,60.953335,60.206669,60.830002,59.982262,2219700
10/07/2013,60.950001,61.566666,60.616669,61.540001,60.68235,1359900
11/07/2013,62.939999,62.939999,62.220001,62.790001,61.914932,2299800
12/07/2013,62.996666,64.776665,62.82,64.34333,63.446621,6689100
15/07/2013,64.849998,64.849998,63.823334,64.353333,63.456478,2449200
16/07/2013,64.48333,64.506668,63.406666,63.696667,62.808964,2523600
17/07/2013,63.846668,64.253334,63.846668,64.07,63.177094,1311600
18/07/2013,64.296669,64.32,63.716667,63.98,63.088348,1310100
19/07/2013,64.059998,65.120003,63.976665,65,64.094131,2027100
22/07/2013,65.253334,65.529999,64.756668,65.230003,64.320946,2029500
23/07/2013,65.65667,65.65667,64.09333,64.116669,63.223114,2792100
24/07/2013,64.599998,64.676666,63.880001,64.33667,63.440048,2549400
25/07/2013,65.003334,65.209999,63.633331,65.150002,64.24205,2942700
26/07/2013,64.513336,65.553329,64.513336,65.470001,64.557556,2215200
29/07/2013,65.419998,65.580002,64.683334,64.910004,64.005394,1578000
30/07/2013,64.970001,65.870003,64.946671,65.726669,64.810677,1931700
31/07/2013,65.779999,66.400002,65.773331,65.943336,65.0243,1675800
01/08/2013,66.683334,66.90667,66.269997,66.870003,65.938087,1297200
02/08/2013,67.063332,67.063332,66.669998,66.980003,66.046562,950100
05/08/2013,67,67.15667,66.610001,66.82,65.888779,1998600
06/08/2013,66.82,66.82,65.226669,65.41333,64.501694,2294100
07/08/2013,65.023331,65.709999,64.620003,65.519997,64.606895,2189400
08/08/2013,65.736664,65.860001,65.023331,65.213333,64.304489,1144800
09/08/2013,65.150002,65.746666,64.916664,65.073334,64.166451,843300
12/08/2013,64.823334,65,64.226669,64.523331,63.624107,2005200
13/08/2013,64.686668,64.846664,64.033333,64.550003,63.650414,2786100
14/08/2013,64.426666,65.143333,64.386665,64.386665,63.489346,865800
15/08/2013,63.856667,63.856667,62.766666,62.950001,62.072716,3107700
16/08/2013,62.869999,63.286667,62.593334,62.613335,61.740723,2570400
19/08/2013,62.386665,63.153332,62.349998,62.369999,61.500786,1399800
20/08/2013,62.543331,63.496666,62.376667,63.110001,62.230469,2065800
21/08/2013,63.016666,64.449997,63.016666,63.703335,62.815525,2900100
22/08/2013,64.050003,64.703331,63.926666,64.43,63.532078,1091700
23/08/2013,64.716667,64.760002,63.970001,64.349998,63.453201,1134900
26/08/2013,64.793335,66.153336,64.786667,65.699997,64.784378,1678500
27/08/2013,64.833336,65.126663,63.669998,63.756668,62.868122,3050100
28/08/2013,63.709999,64.610001,63.483334,64.440002,63.541939,2098500
29/08/2013,64.553329,65.68,64.363335,65.260002,64.350502,1569000
30/08/2013,65.273331,65.400002,64.333336,64.580002,63.679993,1593000
03/09/2013,65.82,66.089996,65.166664,65.949997,65.030907,2090400
04/09/2013,66.153336,67.25,65.686668,67.126663,66.191154,2742600
05/09/2013,67.333336,67.636665,67.01667,67.306664,66.368645,2291400
06/09/2013,67.5,67.566666,66.019997,67.183334,66.247055,1488000
09/09/2013,67.553329,68.566666,67.510002,68.566666,67.611099,2448300
10/09/2013,69.260002,69.260002,68.279999,68.756668,67.798439,2124000
11/09/2013,68.879997,69.073334,67.93,68.660004,67.703125,2343300
12/09/2013,68.883331,69.116669,68.410004,68.716667,67.758987,1502100
13/09/2013,68.713333,69.166664,68.333336,69.166664,68.202744,1011300
16/09/2013,70.43,70.456665,69.09333,69.456665,68.488693,2158800
17/09/2013,69.693336,69.73333,69.083336,69.66333,68.692467,2368500
18/09/2013,69.996666,70.676666,69.410004,70.396667,69.415581,3490200
19/09/2013,70.82,70.833336,69.839996,70.443336,69.461609,1101600
